_id,Begin Date,Owner Name,Trade Name,Business Address,Business City,Business State,Business Zip Code,Business Zip+4,Telephone,Mailing Address,Mailing City,Mailing State,Mailing Zip Code,Mailing Zip+4,NAICS,Business Classification
5480,2020-03-01T00:00:00, EUPHORIC VISIONS LLC,EUPHORIC VISIONS LLC,6301 BABSON WAY,VIRGINIA BEACH,VA,23464,3718,757-952-8132,6301 BABSON WAY,VIRGINIA BEACH,VA,23464,3718,531210-01,Real Estate Agent & Broker
5481,2020-08-14T00:00:00, GOODWILL OF CENTRAL AND COASTAL VIRGINIA INC,GOODWILL OF CENTRAL AND COASTAL VIRGINIA INC,2093 GENERAL BOOTH BLVD,VIRGINIA BEACH,VA,23454,0000,804-745-6300,6301 MIDLOTHIAN TPKE,RICHMOND,VA,23225,5707,606002-01,Non-Profit Entity
5482,2020-08-14T00:00:00, GOODWILL OF CENTRAL VIRGINIA,GOODWILL OF CENTRAL VIRGINIA,2093 GENERAL BOOTH BLVD,VIRGINIA BEACH,VA,23454,0000,804-745-6300,6301 MIDLOTHIAN TPKE,RICHMOND,VA,23225,5707,606002-01,Non-Profit Entity
5483,2018-05-19T00:00:00, SERVICE DONE RIGHT LLC,AMRT,2001 TERRAMAR LN,VIRGINIA BEACH,VA,23456,3528,757-355-2609,2001 TERRAMAR LN,VIRGINIA BEACH,VA,23456,3528,541611-01,Consulting Service
5484,2020-05-17T00:00:00," WOODS, OLIVIA",DESIGNS WITH LIV,2004 BIERCE DR,VIRGINIA BEACH,VA,23454,7216,757-646-2227,2004 BIERCE DR,VIRGINIA BEACH,VA,23454,7216,454890-02,Nonstore Retailer
5485,2018-06-09T00:00:00, MCCOY KIMBERLY MAE,STAY IN THE CENTER,2004 ENGLISH CEDAR CIR,VIRGINIA BEACH,VA,23451,1621,757-298-0906,2004 ENGLISH CEDAR CIR,VIRGINIA BEACH,VA,23451,1621,454890-02,Nonstore Retailer
5486,2019-01-01T00:00:00, MARKET GROUP 4 LLC,SOUTHEAST VIRGINIA SOLAR,2004 FOREST BROOK CIR,VIRGINIA BEACH,VA,23456,3977,757 580 7000,2004 FOREST BROOK CIR,VIRGINIA BEACH,VA,23456,3977,561499-01,Commercial Service
5487,2020-08-10T00:00:00, BURKLE PEST AND HOME DEFENCE LLC,BURKLE PEST AND HOME DEFENCE LLC,2004 GRAVENHURST DR,VIRGINIA BEACH,VA,23464,8886,757-418-5422,2004 GRAVENHURST DR,VIRGINIA BEACH,VA,23464,8886,235990-01,Construction - Special Trade
5488,2020-08-10T00:00:00, BURKLE PEST AND HOME DEFENCE LLC,BURKLE PEST AND HOME DEFENCE LLC,2004 GRAVENHURST DR,VIRGINIA BEACH,VA,23464,8886,757-418-5422,2004 GRAVENHURST DR,VIRGINIA BEACH,VA,23464,8886,561499-01,Commercial Service
5489,2018-02-01T00:00:00, BULLOCK STEVEN PAUL,FINE WOODWORKS,2004 HILLSBORO CT,VIRGINIA BEACH,VA,23456,5218,757-427-3903,2004 HILLSBORO CT,VIRGINIA BEACH,VA,23456,5218,235990-01,Construction - Special Trade
5490,2018-08-01T00:00:00, L & J GROUP LLC,C & C HOME INSPECTIONS,2004 JESSAMINE CT,VIRGINIA BEACH,VA,23456,5716,757-575-5932,2004 JESSAMINE CT,VIRGINIA BEACH,VA,23456,5716,561499-01,Commercial Service
5491,2018-07-30T00:00:00, WEBB MICHAEL J & DANIEL R MARI,D & M SERVICES,2004 JOLIET CT,VIRGINIA BEACH,VA,23456,5718,757-737-3079,2004 JOLIET CT,VIRGINIA BEACH,VA,23456,5718,235990-01,Construction - Special Trade
5492,2018-07-25T00:00:00, CREGAR JENNIFER LYNN,VIRGINIAS CATERING COMPANY,2001 KASHIWA CT,VIRGINIA BEACH,VA,23456,4949,757-822-8307,2004 KASHIWA CT,VIRGINIA BEACH,VA,23456,4949,561499-01,Commercial Service
5493,2020-02-27T00:00:00," ROSE, JACK R",CLEAR COMMUNICATIONS,2004 PHEASANT HILL CT,VIRGINIA BEACH,VA,23464,8838,757-434-1009,2004 PHEASANT HILL CT,VIRGINIA BEACH,VA,23464,8838,711510-03,Lecturer & Writer
5494,2018-05-05T00:00:00," MCGRATH, CHARLES D",CHARLES DAMIAN MCGRATH,600 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,3524,757 642 2027,2004 SPLIT RAIL DR,VIRGINIA BEACH,VA,23453,6615,621321-02,Non-License for Trustee Purposes
5495,2018-02-14T00:00:00, MATTIS LEDSON SEYMOUR JR,LEDSON SEYMOUR MATTIS JR,2004 TWINFLOWER CT,VIRGINIA BEACH,VA,23453,5918,757-828-9652,2004 TWINFLOWER CT,VIRGINIA BEACH,VA,23453,5918,235990-01,Construction - Special Trade
5496,2019-01-01T00:00:00, KINETIC HEALTH INC,INJURY SOLUTIONS & SPORTS PERF,2648 VIRGINIA BEACH BLVD STE B,VIRGINIA BEACH,VA,23452,7648,757-486-5166,2004 WOOD HOLLOW CV,VIRGINIA BEACH,VA,23454,1428,621341-02,Massage Therapist - Businesses
5497,2019-01-11T00:00:00, BURTON PIERI EVAN,MINDCOLOGY,2005 BLOOMSBURY CRES,VIRGINIA BEACH,VA,23454,5002,757-363-5051,2005 BLOOMSBURY CRES,VIRGINIA BEACH,VA,23454,5002,621399-03,Health Practice
5498,2020-06-30T00:00:00, M J DESIGNS LLC,M J DESIGNS LLC,2005 COMPASS CIR,VIRGINIA BEACH,VA,23451,1713,757-650-3796,2005 COMPASS CIR,VIRGINIA BEACH,VA,23451,1713,812990-01,Personal Service - General
5499,2020-03-02T00:00:00, CORRIGAN & CO LUXURY TRAVEL OUTFITTERS LLC,CORRIGAN & CO LUXURY TRAVEL OUTFITTERS LLC,2005 CONVOY CT,VIRGINIA BEACH,VA,23454,2212,312-775-2529,2005 CONVOY CT,VIRGINIA BEACH,VA,23454,2212,561510-01,Travel Agency
5500,2018-09-01T00:00:00, PAX INSPECTIONS INC,PAX INSPECTIONS,2005 DUNN CT,VIRGINIA BEACH,VA,23464,8900,757-289-8035,2005 DUNN CT,VIRGINIA BEACH,VA,23464,8900,561499-01,Commercial Service
5501,2020-05-11T00:00:00, SOUTH BAY CREATIONS LLC,SOUTH BAY CREATIONS LLC,2005 KASHIWA CT,VIRGINIA BEACH,VA,23456,4949,757-773-4010,2005 KASHIWA CT,VIRGINIA BEACH,VA,23456,4949,235990-01,Construction - Special Trade
5502,2018-06-30T00:00:00, TURMAN CHARISE ANNE,CHARISE ANNE TURMAN,2005 MOUNT MARCY CIR,VIRGINIA BEACH,VA,23453,3610,904-210-2246,2005 MOUNT MARCY CIR,VIRGINIA BEACH,VA,23453,3610,812990-01,Personal Service - General
5503,2020-06-01T00:00:00," ROSA, JESSICA L",JESSICA ROSA,2005 PLEASURE HOUSE RD,VIRGINIA BEACH,VA,23455,2709,757-301-2248,2005 PLEASURE HOUSE RD,VIRGINIA BEACH,VA,23455,2709,541990-01,Professional - General
5504,2020-10-02T00:00:00, FITZ HOME SERVICES LLC,FITZ HOME SERVICES LLC,2005 QUEEN VICTORIA CT APT 2,VIRGINIA BEACH,VA,23454,3757,757-985-6192,2005 QUEEN VICTORIA CT APT 2,VIRGINIA BEACH,VA,23454,3757,233220-01,Construction - General
5505,2020-10-02T00:00:00, FITZ HOME SERVICES LLC,FITZ HOME SERVICES LLC,2005 QUEEN VICTORIA CT APT 2,VIRGINIA BEACH,VA,23454,3757,757-985-6192,2005 QUEEN VICTORIA CT APT 2,VIRGINIA BEACH,VA,23454,3757,235990-01,Construction - Special Trade
5506,2018-08-28T00:00:00, DEADWYLER ALAN JAMES JR,AJ D,2005 RIPPLEMEAD CT,VIRGINIA BEACH,VA,23464,8903,757-751-7258,2005 RIPPLEMEAD CT,VIRGINIA BEACH,VA,23464,8903,812990-01,Personal Service - General
5507,2019-04-01T00:00:00, J & M VENTURES LLC,CODE NINJAS,3300 PRINCESS ANNE RD               STE 739,VIRGINIA BEACH                     ,VA,23456,2604,757-235-1199,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,923110-01,Educational Service
5508,2020-01-24T00:00:00, A-FRAME CONSTRUCTION LLC,A-FRAME CONSTRUCTION,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,757-235-1199,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,233220-01,Construction - General
5509,2020-01-24T00:00:00, MAGNETIC MEDIA LLC,MAGNETIC MEDIA,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,757-235-1199,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,561499-01,Commercial Service
5510,2020-04-01T00:00:00, MCLAREN REAL ESTATE LLC,MCLAREN REAL ESTATE,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,757-354-3423,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,531210-01,Real Estate Agent & Broker
5511,2020-04-01T00:00:00, MCLAREN REAL ESTATE LLC,MCLAREN REAL ESTATE,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,757-354-3423,2005 SUNSET CT,VIRGINIA BEACH,VA,23454,1424,531390-01,Real Estate Management
5512,2019-01-04T00:00:00," HOSSEN, GINA E",GINA E HOSSEN,2008 BLUEBERRY RD,VIRGINIA BEACH,VA,23451,1607,585-615-4362,2008 BLUEBERRY RD,VIRGINIA BEACH,VA,23451,1607,721310-01,Bed & Breakfast & Lodging House
5513,2020-03-01T00:00:00," LEAKE, AMANDA",AMANDA LEAKE,2008 CASTLEREA CT APT 101,VIRGINIA BEACH,VA,23455,3159,757-763-8673,2008 CASTLEREA CT APT 101,VIRGINIA BEACH,VA,23455,3159,561499-01,Commercial Service
5514,2019-04-22T00:00:00, H&P TENNISLAB LLC,H&P TENNISLAB LLC,2008 CHESHIRE FOREST CT,VIRGINIA BEACH,VA,23456,5872,425-956-4441,2008 CHESHIRE FOREST CT,VIRGINIA BEACH,VA,23456,5872,812990-01,Personal Service - General
5515,2018-03-02T00:00:00, SCHEEL JAMES ANDREW,ARMOR PLUMBING,2008 EDGEHILL CT,VIRGINIA BEACH,VA,23454,6327,757-573-5386,2008 EDGEHILL CT,VIRGINIA BEACH,VA,23454,6327,235990-01,Construction - Special Trade
5516,2020-03-01T00:00:00, PIVA VICKIE LYNNE,BLUE DOG MOBILE PET GROOMING,2008 JOLIET CT,VIRGINIA BEACH,VA,23456,5718,757-907-7807,2008 JOLIET CT,VIRGINIA BEACH,VA,23456,5718,812910-01,Animal Care Service
5517,2018-11-13T00:00:00, 5G ELECTRIC LLC,5G ELECTRIC LLC,800 SEAHAWK CIR STE 146,VIRGINIA BEACH,VA,23452,0000,757-354-9493,2008 POCATY CREEK LN,CHESAPEAKE,VA,23322,1585,561440-03,Court Cost Fee
5518,2018-06-19T00:00:00, LIV HAIR STUDIO LLC,LIV HAIR STUDIO LLC,3312 PRINCESS ANNE RD,VIRGINIA BEACH,VA,23456,0000,757-348-1744,2008 TUCKAHOE CT,VIRGINIA BEACH,VA,23454,6328,812112-01,Beauty Salon
5519,2018-08-03T00:00:00, NOWAKOWSKI ACCOUNTING AND BUSI,NOWAKOWSKI ACCOUNTING AND BUSI,2008 WESTMINSTER LN APT 4A,VIRGINIA BEACH,VA,23454,3643,443-520-5225,2008 WESTMINSTER LN APT 4A,VIRGINIA BEACH,VA,23454,3643,541219-01,Accounting Service
5520,2018-07-19T00:00:00, JOSHUA AND KIMBERLY COE JOINT,JOSHUA AND KIMBERLY COE JOINT,407 18TH ST STE D,VIRGINIA BEACH,VA,23451,3488,757-352-2237,2009 BAY ISLAND QUAY,VIRGINIA BEACH,VA,23451,1600,721310-03,Private Home Rental
5521,2020-01-01T00:00:00, TARKENTON ANDREA DAWN,BEAUTY & THE BEACH HAIR STUDIO,3613 VIRGINIA BEACH BLVD,VIRGINIA BEACH,VA,23452,3418,757-237-2214,2009 WIER CIR,VIRGINIA BEACH,VA,23464,8218,812112-01,Beauty Salon
5522,2018-07-23T00:00:00, TAYLOR MARGARET AUGUST,MARGARET AUGUST TAYLOR,201 68TH ST,VIRGINIA BEACH,VA,23451,2046,260-241-4179,201 68TH ST,VIRGINIA BEACH,VA,23451,2046,721310-01,Bed & Breakfast & Lodging House
5523,2018-03-13T00:00:00, COLEH INVESTMENTS LLC,COLD STONE CREAMERY,1169 NIMMO PKWY STE 236,VIRGINIA BEACH,VA,23456,0000,757-544-0015,201 ARCH RD,CHESAPEAKE,VA,23322,6701,722211-01,Retail Food w/ Meals Tax
5524,2018-10-01T00:00:00, BETTER LEARNING LLC,KUMON,750 INDEPENDENCE BLV#4560,VIRGINIA BEACH                     ,VA,23455,0000,757-372-2307,201 CHEROKEE CT,NEWPORT NEWS,VA,23608,2705,923110-01,Educational Service
5525,2018-03-07T00:00:00," GUEVARA, MARCEL",BROTHERS FLOORING,201 COLISS AVE,VIRGINIA BEACH,VA,23462,1741,757-618-4897,201 COLISS AVE,VIRGINIA BEACH,VA,23462,1741,235990-01,Construction - Special Trade
5526,2020-02-01T00:00:00," BURDEN, DONNA W",AVON BY D DANETTE BURDEN,6305 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,757-451-9080,6305 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,454890-02,Nonstore Retailer
5527,2019-04-22T00:00:00," BRADLEY, MARVINA V",PEGGYS PRECISE CLEANING SERVICE,6305 BLAKELY SQ APT 202B,VIRGINIA BEACH,VA,23464,3750,757-577-1250,6305 BLAKELY SQ APT 202B,VIRGINIA BEACH,VA,23464,3750,561720-01,Janitorial Service
5528,2018-06-14T00:00:00, KAMONKHORN SONTHAYA,E SAN FOOD DRINK,6305 DANA AVE,SPRINGFIELD,VA,22150,3317,703-989-1499,6305 DANA AVE,SPRINGFIELD,VA,22150,3317,621321-02,Non-License for Trustee Purposes
5529,2019-09-27T00:00:00, KAMONKHORN SONTHAYA,E SAN FOOD DRINK,NEPTUNE FESTIVAL BOARDWALK WKND,VIRGINIA BEACH                     ,VA,23451,0000,703-989-1008,6305 DANA AVE,SPRINGFIELD,VA,22150,3317,621321-02,Non-License for Trustee Purposes
5530,2019-07-01T00:00:00, RAPID REHAB LLC,RAPID REHAB LLC,6308 BRYNMAWR LN,VIRGINIA BEACH,VA,23464,3731,757-275-6758,6308 BRYNMAWR LN,VIRGINIA BEACH,VA,23464,3731,235990-01,Construction - Special Trade
5531,2019-05-09T00:00:00," LAMBERT, DAWN F",DAWN F LAMBERT,631 RIVERS REACH,VIRGINIA BEACH,VA,23452,8022,757-449-6032,631 RIVERS REACH,VIRGINIA BEACH,VA,23452,8022,561499-01,Commercial Service
5532,2018-04-18T00:00:00, KILBER KYLE ADAM,VB MECHANICAL,6316 BABSON WAY,VIRGINIA BEACH,VA,23464,3719,757-235-1629,6316 BABSON WAY,VIRGINIA BEACH,VA,23464,3719,235990-01,Construction - Special Trade
5533,2019-07-29T00:00:00, KILBER KYLE ADAM,KYLE ADAM KILBER,6316 BABSON WAY,VIRGINIA BEACH,VA,23464,3719,757-235-1629,6316 BABSON WAY,VIRGINIA BEACH,VA,23464,3719,454890-02,Nonstore Retailer
5534,2019-10-08T00:00:00, SPARKLE ALL THE WAY LLC,SPARKLE ALL THE WAY LLC,632 BOTTINO LN,VIRGINIA BEACH,VA,23455,5745,757-719-7998,632 BOTTINO LN,VIRGINIA BEACH,VA,23455,5745,454890-02,Nonstore Retailer
5535,2019-10-08T00:00:00, SPARKLE ALL THE WAY LLC,SPARKLE ALL THE WAY LLC,632 BOTTINO LN,VIRGINIA BEACH,VA,23455,5745,"",632 BOTTINO LN,VIRGINIA BEACH,VA,23455,5745,561440-02,General Fund - Monies Collected
5536,2018-05-01T00:00:00," PRINS, MICHAEL P",MICHAEL P PRINS,632 FOSTER LN,VIRGINIA BEACH,VA,23451,1673,757-609-5773,632 FOSTER LN,VIRGINIA BEACH,VA,23451,1673,721310-01,Bed & Breakfast & Lodging House
5537,2018-05-08T00:00:00, ACELUTION INC,ACELUTION INC,632 HAMPTON HWY,YORKTOWN,VA,23693,4100,757-224-0113,632 HAMPTON HWY,YORKTOWN,VA,23693,4100,235990-02,Construction - Special Trade - OOT
5538,2019-02-19T00:00:00, S & D CONTRACTING SERVICES LLC,S & D CONTRACTING SERVICES LLC,525 BETHUNE DR,VIRGINIA BEACH,VA,23452,6606,757-328-9628,632 PELHAM PL,VIRGINIA BEACH,VA,23452,4520,235990-01,Construction - Special Trade
5539,2019-02-19T00:00:00, S & D CONTRACTING SERVICES LLC,S & D CONTRACTING SERVICES LLC,525 BETHUNE DR,VIRGINIA BEACH,VA,23452,6606,757-328-9628,632 PELHAM PL,VIRGINIA BEACH,VA,23452,4520,561730-01,Landscape Service
5540,2019-07-18T00:00:00," BERGER, CHARLES D",MY TURF LAWNCARE,6320 BRYNMAWR LN,VIRGINIA BEACH,VA,23464,3731,757-318-0490,6320 BRYNMAWR LN,VIRGINIA BEACH,VA,23464,3731,561730-01,Landscape Service
5541,2019-07-10T00:00:00, THE JOHN DOCTOR LLC,THE JOHN DOCTOR,6320 KNOB HILL DR,VIRGINIA BEACH,VA,23464,3502,757-718-5395,6320 KNOB HILL DR,VIRGINIA BEACH,VA,23464,3502,235990-01,Construction - Special Trade
5542,2019-12-10T00:00:00," NEAL, TRAVIS D","NEAL'S PAINTING, PRESSURE WASHING & HOME REPAIR",6324 BUCKNELL CIR,VIRGINIA BEACH,VA,23464,4420,757-672-1066,6324 BUCKNELL CIR,VIRGINIA BEACH,VA,23464,4420,235990-01,Construction - Special Trade
5543,2020-10-28T00:00:00, SUNSHINE BEHAVIORAL CONSULTING INC.,SUNSHINE BEHAVIORAL CONSULTING INC,6328 BUCKNELL CIR,VIRGINIA BEACH,VA,23464,4420,757-450-8507,6328 BUCKNELL CIR,VIRGINIA BEACH,VA,23464,4420,541990-01,Professional - General
5544,2019-01-19T00:00:00, SANDERS LARRY BERNARD,MOTHERS TOUCH A,6329 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,803-983-1382,6329 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,561720-01,Janitorial Service
5545,2019-08-01T00:00:00," SANDERS, LARRY B",LAWN KING,6329 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,803-983-1382,6329 BARNARD WAY,VIRGINIA BEACH,VA,23464,4417,561730-01,Landscape Service
5546,2018-05-21T00:00:00, SMIGEL TRICIA MARIE,TRICIA MARIE SMIGEL,4190 S PLAZA TRL STE 100,VIRGINIA BEACH,VA,23452,1931,757-335-5819,633 12TH ST,VIRGINIA BEACH,VA,23451,4306,531210-01,Real Estate Agent & Broker
5547,2018-08-22T00:00:00, SIMMONS ELIJAH ERNEST,WILDHORSE ENTERTAINMENT,633 BISHOP DR,VIRGINIA BEACH,VA,23455,6543,757-434-0248,633 BISHOP DR,VIRGINIA BEACH,VA,23455,6543,561499-01,Commercial Service
5548,2018-10-01T00:00:00, REPUBLIC PARKING SYSTEM INC,REPUBLIC PARKING SYSTEM,1000 19TH ST,VIRGINIA BEACH,VA,23451,5674,423-265-4418,633 CHESTNUT ST STE 2000,CHATTANOOGA,TN,37450,2000,812930-01,Parking Lot & Garage
5549,2019-06-01T00:00:00, DOMCAN INCORPORATED,SHIPPS CORNER SERVICE CENTER,3200 HOLLAND RD,VIRGINIA BEACH,VA,23453,2829,757-739-2078,633 EDWIN DR,VIRGINIA BEACH,VA,23462,4618,447190-01,Gasoline Station
5550,2019-06-01T00:00:00, DOMCAN INCORPORATED,SHIPPS CORNER SERVICE CENTER,3200 HOLLAND RD,VIRGINIA BEACH,VA,23453,2829,757-739-2078,633 EDWIN DR,VIRGINIA BEACH,VA,23462,4618,811111-01,General Automotive Repair
5551,2018-03-01T00:00:00, BIG BLUE PIZZA LLC,PEMBROKE PIZZA & PASTA,633 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23462,0000,757-497-9014,633 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23462,0000,721111-02,Alcoholic Beverage - Beer & Wine Only
5552,2018-03-01T00:00:00, BIG BLUE PIZZA LLC,PEMBROKE PIZZA & PASTA,633 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23462,0000,757-497-9014,633 INDEPENDENCE BLVD,VIRGINIA BEACH,VA,23462,0000,722110-01,Restaurant
5553,2019-12-05T00:00:00, PREMIER CHIROPRACTIC ASSOCIATE,PREMIER HEALTH CHIROPRACTIC,633 INDEPENDENCE BLVD AB,VIRGINIA BEACH,VA,23462,0000,757-343-0308,633 INDEPENDENCE BLVD AB,VIRGINIA BEACH,VA,23462,0000,561440-03,Court Cost Fee
5554,2020-06-23T00:00:00, DYNAMITE TRIM LLC,DYNAMITE TRIM LLC,633 S MILITARY HWY,VIRGINIA BEACH,VA,23464,1819,757-270-3796,633 S MILITARY HWY,VIRGINIA BEACH,VA,23464,1819,235990-01,Construction - Special Trade
5555,2019-09-09T00:00:00," ATKINS, ROBERT LEE",RL GROUP,633 WATER OAK RD,VIRGINIA BEACH,VA,23452,2127,757-918-0821,633 WATER OAK RD,VIRGINIA BEACH,VA,23452,2127,235990-01,Construction - Special Trade
5556,2020-08-01T00:00:00," GORANOV, AUTUMN KRISTIN",BELLE AME PHOTOGRAPHY,6336 CHESTNUT HILL RD,VIRGINIA BEACH,VA,23464,4406,727-450-9695,6336 CHESTNUT HILL RD,VIRGINIA BEACH,VA,23464,4406,541921-01,Photographic Service
5557,2019-04-11T00:00:00," SANCHEZ-ROBLES, ZULAIKA M",ANGEL'S DIVINE CLEANING SERVICES,3852 ANSON LN,VIRGINIA BEACH,VA,23452,2532,757-502-3427,6337 AVON RD,NORFOLK,VA,23513,3301,561720-01,Janitorial Service
5558,2018-01-01T00:00:00, GOAL DIGGER FITNESS LLC,GOAL DIGGER FITNESS,634 ORANGEWOOD DR,VIRGINIA BEACH,VA,23453,2109,757-439-1011,634 ORANGEWOOD DR,VIRGINIA BEACH,VA,23453,2109,812990-01,Personal Service - General
5559,2020-02-01T00:00:00, GET THE FORK OUTTA HERE LLC,GET THE FORK OUTTA HERE,6345 DARTMOUTH WAY,VIRGINIA BEACH,VA,23464,4607,757-276-7770,6345 DARTMOUTH WAY,VIRGINIA BEACH,VA,23464,4607,722330-04,Peddler - Retail Mobile Food
5560,2018-10-01T00:00:00, SPACES FOR HEALING LLC,SPACES FOR HEALING LLC,6345 DREW DR,VIRGINIA BEACH,VA,23464,4640,757-642-7881,6345 DREW DR,VIRGINIA BEACH,VA,23464,4640,812990-01,Personal Service - General
5561,2018-08-01T00:00:00, GREGORY ELIZABETH ANNE,ELIZABETH ANNE GREGORY,635 S ATLANTIC AVE,VIRGINIA BEACH,VA,23451,3639,757-681-2519,635 S ATLANTIC AVE,VIRGINIA BEACH,VA,23451,3639,721310-01,Bed & Breakfast & Lodging House
5562,2019-09-21T00:00:00, ALZHEIMERS ASSOC SOUTHEASTERN,ALZHEIMERS ASSOC SOUTHEASTERN,WALK TO END ALZHEIMERS COASTAL VA,VIRGINIA BEACH                     ,VA,23451,0000,757-383-8923,6350 CENTER DR STE 102,NORFOLK,VA,23502,4107,711320-01,Community Event - General
5563,2018-11-04T00:00:00, DAVIES ERIKA O,MARBLE LENGTHS PREMIUM HAIR EX,201 HONEYBROOK DR APT 202,VIRGINIA BEACH,VA,23462,7648,281-250-8608,201 HONEYBROOK DR APT 202,VIRGINIA BEACH,VA,23462,7648,454890-02,Nonstore Retailer
5564,2019-06-05T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JUNE 5TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5565,2019-06-12T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JUNE 12TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5566,2019-06-19T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5567,2019-06-26T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5568,2019-07-03T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JULY 3RD,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5569,2019-07-10T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JULY 10TH,VIRGINIA BEACH                     ,VA,23462,0000,"",201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5570,2019-07-17T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JULY 17TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5571,2019-07-24T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-JULY 24TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5572,2019-08-07T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-AUGUST 7TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5573,2019-08-14T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS-AUGUST 14TH,VIRGINIA BEACH                     ,VA,23462,0000,"",201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5574,2019-08-21T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS AUG 21ST,VIRGINIA BEACH                     ,VA,23462,0000,385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5575,2019-08-28T00:00:00, SANDLER CENTER FOR THE PERFORM,SANDLER CENTER FOUNDATION,YNOT WEDNESDAYS AUG 28TH,VIRGINIA BEACH                     ,VA,23462,0000,757-385-9227,201 MARKET ST,VIRGINIA BEACH,VA,23462,3012,711320-01,Community Event - General
5576,2019-10-09T00:00:00, J F CARR INC,JOHN CARR FITNESS,201 WHISPERING PINES CT,VIRGINIA BEACH,VA,23454,4326,757-685-1069,201 WHISPERING PINES CT,VIRGINIA BEACH,VA,23454,4326,812990-01,Personal Service - General
5577,2019-08-22T00:00:00, 9TIME LLC,9TIME,2012 BLUEBERRY RD,VIRGINIA BEACH,VA,23451,1607,757-439-9902,2012 BLUEBERRY RD,VIRGINIA BEACH,VA,23451,1607,713990-01,Amusement & Recreation
5578,2020-01-06T00:00:00, MTA TRUCKING INC,MTA TRUCKING INC,2012 HILLSBORO CT,VIRGINIA BEACH,VA,23456,5218,757-708-0079,2012 HILLSBORO CT,VIRGINIA BEACH,VA,23456,5218,484110-01,Transportation - Delivery
